181.460,4247.948
163.484,4749.804
132.917,4538.928
97.036,5318.172
127.840,4744.069
95.039,4257.464
98.941,5026.680
91.158,4944.591
90.829,4904.337
119.394,4216.134
121.661,4572.812
96.504,4062.549
95.699,4131.828
179.502,4447.600
93.476,4201.806
172.827,4743.489
179.026,4201.806
179.753,4265.056
178.889,4157.121
185.877,4217.515
172.010,4397.130
149.198,4514.046
145.077,4008.747
121.927,4787.683
107.174,4715.226
93.604,4259.528
102.855,4131.828
100.337,4409.790
93.344,4810.588
94.681,4337.236
107.052,4532.958
126.306,4120.271
107.179,5137.911
123.949,4473.257
180.200,4861.578
179.724,4610.663
180.965,4149.386
91.018,4257.464
164.626,4360.006
166.817,4649.994
90.263,4339.214
95.939,4555.337
89.992,4452.633
135.449,4320.082
97.293,4218.426
96.980,4308.585
164.139,4469.654
97.409,4476.211
142.769,4599.333
139.824,4485.021
95.668,4111.471
181.163,4066.469
97.096,4361.294
180.459,5092.836
118.227,4750.136
175.117,4011.063
163.438,4640.839
153.072,4705.951
101.643,4339.214
95.596,4411.491
94.086,5153.648
180.992,4226.845
177.634,4673.032
90.249,4674.118
181.031,4226.816
146.840,4944.591
96.646,4380.501
175.326,4149.386
96.078,4513.333
93.501,4452.366
95.920,4008.747
148.093,4776.991
96.322,4226.816
165.380,4789.036
95.435,4016.483
95.925,4337.236
173.953,4731.410
181.222,4380.544
180.540,4868.527
95.861,4959.682
132.626,4596.278
164.297,4399.365
131.975,4900.938
95.944,4334.785
96.232,4753.683
93.689,5014.269
182.305,4282.174
93.604,4374.356
155.764,4313.653
92.836,4637.254
97.299,4759.084
145.908,4008.747
174.344,4776.991
122.988,4216.134
174.350,4615.949
180.404,4232.264
96.372,4174.173
180.912,4111.471
142.624,4135.103
93.510,4568.919
118.190,4243.181
95.886,4883.867
177.970,4677.590
95.747,4016.483
95.443,4764.390
96.421,4131.828
93.574,4280.646
109.581,4943.697
100.423,4008.747
96.101,4581.207
95.685,4280.646
