102.716,7096.085
99.700,6083.019
97.644,5690.302
101.728,5879.438
184.367,6432.178
156.215,7233.651
153.782,5850.642
189.177,6152.734
94.868,5803.907
95.375,5853.021
182.431,7058.271
99.352,6294.614
148.700,6833.803
100.256,7488.672
99.336,6055.072
163.723,6619.739
180.083,7720.230
168.324,6389.953
187.178,7720.230
99.300,5782.217
185.104,5366.293
181.887,6442.791
102.658,7233.651
99.142,5918.609
126.247,6780.055
98.587,6900.148
128.292,6498.145
129.361,5771.234
97.806,6191.296
100.069,7073.431
111.974,6126.926
119.356,6053.711
97.172,5917.393
101.545,5923.904
188.938,6086.224
101.456,5787.625
101.642,6950.338
103.551,5771.131
96.820,5582.232
171.344,8063.290
97.520,7096.085
150.314,8662.339
102.841,6854.687
187.677,5833.646
98.742,6087.303
186.282,6318.877
100.862,6089.293
101.171,5449.533
100.881,6865.329
188.023,6580.928
96.204,6382.563
98.527,5549.826
101.021,7665.337
125.275,5992.036
138.634,5697.313
111.829,6587.452
134.944,6075.816
184.726,6359.698
102.187,5393.077
99.890,6331.549
99.405,5823.916
101.471,6369.608
101.331,7792.151
98.638,6463.078
106.919,5883.051
100.730,6095.294
101.629,6352.686
102.699,5960.473
154.756,6759.061
141.354,6115.790
181.144,5863.125
149.621,5373.075
103.182,7359.169
99.632,6338.505
102.386,6231.808
98.510,6901.554
125.077,6447.611
101.699,5960.096
101.407,5834.863
176.221,6640.236
102.180,7690.821
101.201,7446.572
99.664,6507.272
109.639,6813.309
181.645,6596.654
126.802,6359.698
183.848,6622.153
98.898,5977.209
98.532,7172.742
104.889,5782.217
102.005,6152.270
145.796,6378.978
102.016,6764.650
100.409,7096.085
104.555,6353.156
97.922,6221.119
188.828,7078.082
119.095,6609.961
114.779,6360.917
100.634,5449.533
187.273,6299.818
181.190,5953.981
104.198,5385.827
130.394,7163.992
103.415,7087.945
190.320,6633.426
170.397,6292.016
100.784,7154.163
184.019,5879.074
110.823,6152.270
104.584,6920.095
