135.884,8999.857
120.099,7426.170
141.824,7831.193
117.922,8959.799
122.272,9337.885
209.593,8810.657
122.628,6678.729
115.102,7466.964
115.824,8213.718
124.686,7080.976
121.836,8507.046
189.396,7096.811
120.226,8136.085
139.000,7020.345
120.179,7658.670
123.249,8468.855
214.920,8282.977
123.671,8082.418
119.861,7998.137
158.979,6652.985
200.030,9009.299
143.809,8230.758
130.674,8468.855
122.067,8204.493
124.824,8121.234
124.975,6936.540
134.485,7503.635
124.561,8499.112
119.746,8931.150
117.846,8729.088
121.482,7500.636
122.226,9771.142
216.640,7601.897
187.602,8611.051
154.161,7430.122
183.446,6998.499
126.244,6398.170
116.318,9432.522
208.766,8560.919
129.209,8438.991
116.328,8358.779
122.588,8757.268
170.341,7368.378
185.292,8442.487
121.867,8780.103
122.383,9335.565
158.705,8404.575
122.330,9432.522
216.637,8561.132
136.216,7466.964
121.768,8182.755
143.529,6083.288
174.435,7573.535
125.643,7682.914
124.637,7652.882
126.963,8360.320
133.530,8287.037
171.658,9804.656
126.972,8163.931
119.507,8225.279
127.035,8329.902
129.942,9152.982
124.207,9012.753
115.190,8476.369
141.516,7975.395
163.871,7700.994
122.366,7832.709
170.011,6792.302
122.196,8110.814
119.299,8700.169
216.355,7559.234
124.440,7735.221
123.084,8953.211
123.058,9254.006
210.106,7246.752
176.985,7853.524
142.761,8962.290
123.661,7728.668
123.425,9813.922
121.993,8974.243
122.459,8039.598
171.601,7307.947
215.550,7264.593
171.564,8138.419
120.345,9016.517
168.250,8953.211
173.803,9126.563
145.312,8523.744
190.960,7921.808
117.482,9432.522
212.884,8560.919
178.836,9300.445
134.623,7468.201
123.566,7665.911
125.265,7484.930
141.145,7588.391
205.388,7565.509
126.055,8226.778
122.886,7539.361
119.560,7904.556
139.351,7419.631
121.850,8209.324
123.211,5465.530
120.738,8398.796
161.314,7890.239
122.125,8182.755
175.678,8820.868
123.601,7513.542
121.510,9254.006
153.001,8136.085
206.746,7879.553
