43.136,4008.747
42.831,4008.747
90.002,4588.156
42.134,4607.509
71.607,4378.624
94.773,4946.563
42.505,5496.559
70.388,4008.747
41.077,4318.239
41.918,4008.747
42.798,4607.509
42.027,4008.747
65.708,5266.952
43.560,4879.494
85.923,5113.485
77.787,4607.509
60.137,4564.876
42.264,4900.151
41.807,5260.263
65.217,4789.922
43.133,5037.427
49.338,4911.035
42.285,4848.723
78.343,4588.156
51.936,4607.509
48.536,4008.747
45.909,5145.135
61.660,4318.239
42.674,4677.963
41.443,4980.055
62.372,4008.747
60.210,4509.618
51.844,5268.179
43.070,4579.939
53.466,4399.365
42.831,5291.908
98.225,4318.239
42.919,4016.483
42.916,4906.071
43.012,4949.740
56.176,4318.239
42.775,4674.147
69.773,4895.741
42.928,4607.509
81.756,4778.272
96.332,4008.747
47.713,4008.747
43.514,5104.472
41.910,4674.147
100.548,5382.890
98.760,4008.747
42.449,4778.272
55.383,4579.939
86.608,5062.157
73.874,4008.747
43.014,4318.239
42.857,4723.556
42.425,4008.747
42.683,4008.747
42.107,4879.494
41.986,4955.552
43.632,4778.272
42.987,4674.147
41.302,4900.151
42.998,4902.880
42.956,4612.975
99.424,4008.747
45.207,4008.747
42.860,4008.747
55.146,4838.893
98.522,4998.127
42.855,4008.747
100.321,4852.509
45.157,4838.893
58.179,5120.491
65.307,4008.747
44.003,4879.494
54.568,4778.272
75.321,4008.747
98.848,4397.130
43.277,5104.472
61.782,4564.876
91.049,5093.061
63.087,4800.966
66.645,4851.785
43.200,4579.939
44.883,4570.025
41.558,4947.758
42.038,4481.672
43.457,4848.723
79.443,4800.966
43.017,4838.893
70.714,4794.240
43.032,4509.618
42.774,4008.747
70.978,4887.120
98.280,4789.616
100.188,4318.239
99.661,4837.445
85.266,4570.025
42.610,4397.130
98.540,4741.568
63.578,4008.747
42.866,4480.589
43.296,4838.893
69.622,4607.509
99.617,4789.616
67.905,4980.055
81.579,4629.351
88.475,4830.585
42.761,4008.747
