385.296,32410.320
298.221,30991.508
346.495,31964.422
427.358,28725.854
323.143,30453.403
345.154,30814.370
353.214,31744.335
318.100,32043.838
308.289,29913.580
413.281,30062.559
402.758,30652.391
314.327,32679.507
358.178,29685.240
315.352,29686.603
393.987,30127.126
340.005,29554.326
304.461,32135.047
332.579,29171.036
320.741,33331.343
312.474,33925.935
331.549,31398.224
375.959,31923.857
347.992,30684.928
330.029,30378.280
415.365,32697.849
312.750,29145.459
328.234,31207.421
351.870,30373.743
323.440,31508.965
380.641,30062.365
318.827,30991.508
319.304,32679.682
313.300,31259.658
322.497,33178.689
317.978,30146.593
424.266,30331.322
319.974,30144.481
321.496,29314.314
313.155,31285.404
321.405,30872.296
312.298,30380.378
323.552,32021.436
310.288,31609.315
319.193,29455.439
335.287,31347.865
337.124,30522.822
365.296,29909.059
399.115,33485.755
312.006,31255.695
321.973,31097.212
320.514,30899.392
331.562,29862.714
320.344,29498.869
353.435,30702.650
350.526,31066.744
320.927,31372.291
321.594,32043.838
391.605,31287.516
318.783,29484.765
316.477,30400.953
320.178,31238.746
320.841,28909.502
313.341,30082.213
307.404,30872.296
410.668,32542.896
399.464,30159.305
368.621,31879.793
336.709,31140.466
407.672,28176.265
317.402,32323.299
320.927,30943.423
317.392,32117.249
413.693,27671.203
382.962,29311.939
323.936,30449.233
383.186,28924.971
328.335,32864.857
320.737,30943.423
320.856,29730.567
345.904,30794.335
348.006,30344.207
319.888,30481.957
346.849,29603.389
323.008,31196.566
323.927,31206.450
313.295,31761.678
311.858,32124.146
312.193,32713.784
324.915,31947.193
318.561,29320.492
351.040,32697.849
362.446,32124.146
319.732,30826.129
413.071,31245.170
414.776,30447.182
321.748,31417.517
319.332,32110.524
319.521,30156.113
349.690,29453.927
315.731,30156.113
374.292,31705.163
321.414,30217.524
422.504,30757.668
320.447,29721.736
362.316,32193.362
319.571,31038.643
320.149,33443.542
373.829,30899.392
362.816,33443.477
329.966,30773.400
318.326,33331.343
