160.151,5918.924
150.031,6357.523
208.969,5868.134
159.936,6661.034
123.002,6226.870
152.433,6709.853
206.481,6225.401
116.593,6997.638
114.801,6719.041
163.776,6282.863
121.826,6564.167
187.888,6830.017
157.471,6784.291
213.816,7047.784
121.868,7349.710
207.161,6366.205
123.269,6336.257
120.927,6864.457
215.366,7243.554
194.316,7203.461
205.670,6910.877
159.640,6351.571
175.934,7880.214
213.837,6371.583
131.321,7231.497
119.021,6413.002
123.612,6429.968
121.280,5985.530
120.892,5995.247
145.277,6275.392
205.014,6235.452
119.363,6115.408
161.269,7192.048
124.089,6392.747
199.303,6931.385
209.619,6369.957
122.602,7185.190
120.315,6663.704
152.918,6005.735
122.771,7070.194
117.824,7262.554
132.431,6324.696
165.989,6865.981
122.897,6770.841
152.580,6700.704
123.781,6397.310
122.473,6240.145
122.518,6962.676
213.180,6678.629
189.775,6606.158
124.409,7067.930
122.397,6539.904
124.628,7070.278
216.069,7183.727
124.159,6790.459
129.337,6100.673
206.005,6407.751
138.531,6512.783
123.723,6179.434
136.739,6460.918
157.409,6212.939
200.719,6173.306
146.162,6512.783
114.844,6156.425
123.205,6346.189
211.502,7043.384
176.220,6906.171
122.776,5892.678
122.440,6205.155
215.283,6130.223
123.262,6282.863
122.827,7019.856
123.213,6800.850
124.181,6341.250
122.852,6561.957
119.285,7043.173
127.884,6770.841
125.689,6869.673
172.453,6593.528
122.189,5892.678
209.214,6261.532
218.002,6199.561
124.046,6488.363
159.635,6126.866
206.448,6040.993
124.066,6582.581
122.659,6537.203
120.929,6303.008
124.431,7111.717
219.612,6447.178
123.166,5432.431
216.700,5752.215
123.105,7437.028
143.464,5932.221
123.279,6225.921
123.197,5854.649
188.278,7166.745
154.464,6402.477
213.770,7194.968
119.806,7349.710
164.214,6151.828
122.084,6865.226
162.821,7186.059
197.649,6441.625
215.260,6468.270
163.090,6973.300
144.240,6619.655
138.782,6898.545
135.594,6177.286
206.546,6385.415
170.546,6097.107
