243.818,18173.003
155.250,18155.177
147.738,17675.593
161.021,16926.964
152.391,16969.446
159.207,16502.622
239.296,21347.977
171.009,17538.216
147.570,20622.265
148.312,18761.595
167.365,20249.389
153.425,17747.278
254.104,19320.211
239.131,16704.067
154.068,17090.570
161.567,19174.978
252.537,20542.553
156.700,17685.632
197.737,17445.121
153.915,19039.850
155.244,18740.879
201.676,18427.722
233.689,16422.228
272.555,16661.193
192.286,18377.492
159.369,17451.367
168.981,19938.754
186.516,17538.257
150.730,20429.493
151.197,17958.671
151.122,20314.742
154.917,19821.631
152.371,20331.965
156.873,19995.855
158.105,20622.265
156.452,19487.245
157.201,17614.085
157.236,20348.229
158.637,19233.463
203.814,16300.237
150.775,17097.282
171.926,18084.011
157.016,18510.182
243.775,19953.434
153.674,16613.352
162.863,19953.434
244.472,17099.249
157.513,18746.375
153.093,17771.308
246.363,20652.606
148.790,17294.965
153.489,16548.136
175.041,16080.391
259.215,17340.507
203.882,17789.685
166.783,18277.094
173.588,18138.480
181.111,17227.297
160.728,22153.229
154.106,18466.781
153.592,21720.415
227.071,19406.556
157.257,20215.765
150.565,20447.396
240.383,20032.707
157.121,19022.342
240.815,18482.962
255.388,19872.537
204.560,19982.433
158.421,18773.573
153.749,18693.550
157.967,17818.238
240.381,21317.741
152.231,18698.291
170.629,17359.406
256.132,20652.606
158.295,16040.624
193.470,19429.209
240.481,21273.153
159.933,17169.450
221.626,18871.820
248.285,18631.967
242.646,17963.032
254.322,18918.399
175.043,17291.825
156.804,16393.935
185.985,20615.785
152.406,19101.389
152.231,16613.352
156.827,18160.171
157.997,17631.509
158.189,19429.821
211.830,18624.925
208.620,19164.887
156.267,20014.969
149.783,16041.034
211.149,18826.365
179.511,18621.044
236.244,17585.421
156.685,19171.627
160.072,14644.156
241.925,17359.406
170.075,17049.208
156.581,17771.308
155.680,17608.872
203.056,19458.105
186.808,18169.291
155.591,17672.450
167.303,18587.096
152.310,20447.396
175.637,17853.770
